,Ingredients,Cuisine
472,"['pint', 'full', 'fat', 'milk', 'lemon', 'zest', 'butter', 'sugar', 'white', 'breadcrumb', 'free', 'range', 'egg', 'yolk', 'beaten', 'free', 'range', 'egg', 'white', 'sugar', 'raspberry', 'jam', 'taste']",7
473,"['butter', 'greasing', 'ready', 'made', 'shortcrust', 'pastry', 'plain', 'flour', 'dusting', 'raspberry', 'jam', 'desiccated', 'coconut', 'plus', 'desiccated', 'coconut', 'toasted', 'dry', 'frying', 'pan', 'golden', 'brown', 'serve', 'fresh', 'raspberry', 'full', 'fat', 'milk', 'vanilla', 'pod', 'split', 'seed', 'scraped', 'knife', 'free', 'range', 'egg', 'yolk', 'caster', 'sugar', 'heaped', 'cornflour', 'icing', 'sugar', 'dusting', 'floz', 'double', 'cream', 'whipped', 'soft', 'peak', 'form', 'whisk', 'removed']",7
474,"['mango', 'peeled', 'stoned', 'sliced', 'salt', 'clove', 'garlic', 'peeled', 'crushed', 'caster', 'sugar', 'baking', 'apple', 'peeled', 'cored', 'english', 'mustard', 'powder', 'grated', 'fresh', 'root', 'ginger', 'pint', 'white', 'wine', 'vinegar', 'cayenne', 'pepper']",7
475,"['strawberry', 'washed', 'quartered', 'caster', 'sugar', 'lemon', 'juice', 'pinch', 'ground', 'white', 'pepper', 'finely', 'fresh', 'mint', 'clotted', 'cream', 'serve']",7
476,"['butter', 'greasing', 'marmalade', 'ready', 'made', 'panettone', 'thinly', 'sliced', 'free', 'range', 'egg', 'whole', 'milk', 'drop', 'vanilla', 'extract', 'double', 'cream', 'serve']",7
477,"['orange', 'skin', 'thick', 'cut', 'orange', 'marmalade', 'unsalted', 'butter', 'softened', 'caster', 'sugar', 'free', 'range', 'egg', 'self', 'raising', 'flour', 'bicarbonate', 'soda', 'double', 'cream', 'full', 'fat', 'milk', 'vanilla', 'pod', 'seed', 'removed', 'keep', 'pod', 'free', 'range', 'egg', 'yolk', 'caster', 'sugar', 'bourbon', 'whiskey']",7
478,"['gammon', 'lemon', 'halved', 'orange', 'halved', 'apple', 'halved', 'cinnamon', 'stick', 'onion', 'halved', 'dried', 'chilli', 'star', 'anise', 'marmalade', 'honey', 'heaped', 'english', 'mustard', 'clove', 'new', 'potato', 'butter', 'milk', 'onion', 'halved', 'half', 'studded', 'clove', 'bay', 'leaf', 'butter', 'plain', 'flour', 'double', 'cream', 'squeeze', 'lemon', 'juice', 'bunch', 'fresh', 'flatleaf', 'parsley', 'finely', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
479,"['digestive', 'biscuit', 'butter', 'butter', 'light', 'muscovado', 'sugar', 'x', 'full', 'fat', 'condensed', 'milk', 'see', 'tip', 'vanilla', 'extract', 'double', 'cream', 'ripe', 'banana', 'sliced', 'dark', 'chocolate', 'melted', 'cocoa', 'powder']",7
480,"['sunflower', 'oil', 'braising', 'steak', 'cut', 'cube', 'butter', 'leek', 'trimmed', 'finely', 'sliced', 'ground', 'ginger', 'paprika', 'plain', 'flour', 'pint', 'good', 'quality', 'beef', 'stock', 'hot', 'worcestershire', 'sauce', 'celeriac', 'peeled', 'cubed', 'piece', 'heaped', 'hot', 'horseradish', 'cream', 'salt', 'freshly', 'ground', 'black', 'pepper', 'fresh', 'parsley', 'garnish']",7
481,"['unsalted', 'butter', 'softened', 'light', 'muscovado', 'sugar', 'icing', 'sugar', 'sieved', 'brandy', 'cognac']",7
482,"['level', 'cornflour', 'x', 'tub', 'greek', 'style', 'yoghurt', 'egg', 'dijon', 'mustard', 'fresh', 'parmesan', 'cheese', 'another', 'hard', 'cheese', 'grated', 'lemon', 'juicing', 'optional']",7
483,"['dried', 'mixed', 'fruit', 'use', 'mixture', 'sultana', 'raisin', 'snipped', 'apricot', 'cooking', 'apple', 'peeled', 'cored', 'roughly', 'orange', 'finely', 'grated', 'rind', 'juice', 'brandy', 'sherry', 'rum', 'plus', 'extra', 'flaming', 'butter', 'softened', 'plus', 'extra', 'greasing', 'light', 'muscovado', 'sugar', 'free', 'range', 'egg', 'self', 'raising', 'flour', 'mixed', 'spice', 'fresh', 'white', 'breadcrumb', 'whole', 'shelled', 'almond', 'roughly', 'unsalted', 'butter', 'softened', 'icing', 'sugar', 'sieved', 'brandy', 'rum', 'cognac', 'brandy', 'rum']",7
484,"['butter', 'plus', 'extra', 'greasing', 'onion', 'finely', 'pork', 'sausage', 'meat', 'fresh', 'white', 'breadcrumb', 'unwaxed', 'lemon', 'juice', 'finely', 'grated', 'zest', 'fresh', 'parsley', 'fresh', 'sage', 'salt', 'freshly', 'ground', 'black', 'pepper', 'vegetable', 'oil']",7
485,"['x', 'boneless', 'loin', 'lamb', 'trimmed', 'fat', 'silverskin', 'salt', 'freshly', 'ground', 'black', 'pepper', 'light', 'olive', 'oil', 'fresh', 'breadcrumb', 'roughly', 'thyme', 'parsley', 'smooth', 'strong', 'dijon', 'mustard', 'wholegrain', 'dijon', 'mustard', 'good', 'brown', 'lamb', 'stock', 'made', 'bone', 'trimming', 'pinch', 'thyme', 'leaf', 'parsley', 'wholegrain', 'dijon', 'mustard', 'butter', 'new', 'potato', 'peeled', 'butter', 'spring', 'onion', 'called', 'scallion', 'ireland', 'finely', 'pinch', 'salt', 'olive', 'oil', 'seasonal', 'vegetable', 'blanched', 'new', 'carrot', 'lettuce', 'broad', 'bean', 'girolle', 'mushroom', 'salt', 'freshly', 'ground', 'black', 'pepper', 'fresh', 'parsley', 'sprig']",7
486,"['mari', 'piper', 'potato', 'sliced', 'third', 'beef', 'dripping', 'grated', 'fresh', 'horseradish', 'black', 'peppercorn', 'sea', 'salt', 'rib', 'beef', 'carrot', 'parsnip', 'sliced', 'third', 'lengthways']",7
487,"['bramley', 'apple', 'pinch', 'sugar', 'taste', 'water', 'apple', 'juice', 'plain', 'flour', 'butter', 'rolled', 'oat', 'demerara', 'sugar']",7
488,"['lamb', 'chop', 'weighing', 'approximately', 'total', 'olive', 'oil', 'carrot', 'roughly', 'celery', 'stalk', 'trimmed', 'roughly', 'onion', 'roughly', 'plain', 'flour', 'litre', 'pint', 'beef', 'stock', 'sprig', 'fresh', 'thyme', 'bay', 'leaf', 'butter', 'melted', 'floury', 'potato', 'mari', 'piper', 'sliced', 'thick', 'disc', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
489,"['parsnip', 'peeled', 'cut', 'chunk', 'onion', 'sliced', 'butter', 'pinch', 'ground', 'cumin', 'freshly', 'ground', 'coriander', 'seed', 'garam', 'masala', 'butter', 'salt', 'freshly', 'ground', 'black', 'pepper', 'leek', 'onion', 'carrot', 'diced', 'dripping', 'butter', 'chestnut', 'mushroom', 'sliced', 'leftover', 'roast', 'lamb', 'raw', 'lamb', 'mince', 'flour', 'tomato', 'pur', 'e', 'hot', 'lamb', 'chicken', 'stock', 'bay', 'leaf', 'sprig', 'thyme', 'worcestershire', 'sauce']",7
490,"['self', 'raising', 'flour', 'pinch', 'salt', 'light', 'brown', 'sugar', 'shredded', 'suet', 'vegetarian', 'may', 'substitute', 'vegetarian', 'suet', 'water', 'raspberry', 'jam', 'warmed', 'milk', 'brushing', 'free', 'range', 'egg', 'beaten', 'demerara', 'sugar', 'glaze', 'custard', 'serve']",7
491,"['plain', 'flour', 'vegetable', 'shortening', 'cold', 'butter', 'cut', 'cube', 'orange', 'juice', 'pinch', 'salt', 'christmas', 'mincemeat', 'icing', 'sugar', 'dusting', 'need', 'miniature', 'tart', 'tray', 'indent', 'diameter', 'round', 'fluted', 'biscuit', 'cutter', 'star', 'shaped', 'pastry', 'cutter']",7
492,"['brioche', 'cut', 'slice', 'left', 'go', 'stale', 'see', 'recipe', 'tip', 'unsalted', 'butter', 'softened', 'plus', 'greasing', 'full', 'fat', 'milk', 'lemon', 'zest', 'juice', 'vanilla', 'extract', 'caster', 'sugar', 'pinch', 'fine', 'sea', 'salt', 'free', 'range', 'egg', 'yolk', 'white', 'reserved', 'meringue', 'topping', 'plum', 'jam', 'free', 'range', 'egg', 'white', 'egg', 'caster', 'sugar', 'plus', 'extra', 'sprinkling']",7
493,"['soft', 'dried', 'pitted', 'date', 'roughly', 'water', 'freshly', 'boiled', 'kettle', 'bicarbonate', 'soda', 'unsalted', 'butter', 'softened', 'plus', 'greasing', 'black', 'treacle', 'dark', 'muscovado', 'sugar', 'free', 'range', 'egg', 'room', 'temperature', 'plain', 'flour', 'baking', 'powder', 'unsalted', 'butter', 'softened', 'dark', 'muscovado', 'sugar', 'black', 'treacle', 'double', 'cream', 'plus', 'serve']",7
494,"['olive', 'oil', 'onion', 'finely', 'beef', 'stock', 'cube', 'preferably', 'organic', 'beef', 'mince', 'worcestershire', 'sauce', 'litre', 'pint', 'water', 'gravy', 'browning', 'powder', 'salt', 'freshly', 'ground', 'black', 'pepper', 'self', 'raising', 'flour', 'plus', 'extra', 'dusting', 'fresh', 'parsley', 'leaf', 'salt', 'freshly', 'ground', 'black', 'pepper', 'pint', 'cold', 'water', 'white', 'potato', 'peeled', 'cut', 'equal', 'sized', 'piece', 'butter', 'young', 'carrot', 'scrubbed', 'trimmed']",7
495,"['cox', 'apple', 'wooden', 'ice', 'lolly', 'stick', 'granulated', 'sugar', 'water', 'butter', 'golden', 'syrup', 'finely', 'mixed', 'nut']",7
496,"['butter', 'jumbo', 'oat', 'rolled', 'oat', 'red', 'onion', 'roughly', 'pistachio', 'fig', 'roughly', 'skin', 'sprig', 'thyme', 'sausage', 'meat']",7
497,"['unsalted', 'butter', 'brown', 'sugar', 'apple', 'mixture', 'cooking', 'eating', 'variety', 'peeled', 'cored', 'cut', 'chunk', 'plain', 'flour', 'cold', 'butter', 'cubed', 'pinch', 'ground', 'cinnamon', 'demerara', 'sugar', 'porridge', 'oat']",7
498,"['plain', 'flour', 'dried', 'thyme', 'fresh', 'thyme', 'leaf', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'butter', 'sunflower', 'oil', 'farmed', 'rabbit', 'young', 'wild', 'rabbit', 'jointed', 'piece', 'rasher', 'rindless', 'smoked', 'streaky', 'bacon', 'cut', 'square', 'onion', 'dry', 'cider', 'chicken', 'vegetable', 'stock', 'bay', 'leaf', 'chantenay', 'carrot', 'peeled', 'frozen', 'pea']",7
499,"['pint', 'milk', 'clove', 'bay', 'leaf', 'parsley', 'stalk', 'onion', 'undyed', 'smoked', 'haddock', 'fillet', 'free', 'range', 'egg', 'plus', 'yolk', 'butter', 'plus', 'extra', 'knob', 'cooking', 'plain', 'flour', 'parmesan', 'finely', 'grated', 'cr', 'fra', 'che', 'salt', 'pepper']",7
500,"['juniper', 'berry', 'oven', 'ready', 'partridge', 'salt', 'freshly', 'ground', 'black', 'pepper', 'butter', 'sunflower', 'oil', 'onion', 'finely', 'sliced', 'rasher', 'rindless', 'streaky', 'bacon', 'cut', 'slice', 'bushy', 'sprig', 'fresh', 'thyme', 'plain', 'flour', 'dry', 'gin', 'orange', 'juice', 'orange', 'red', 'wine', 'chicken', 'stock', 'fresh', 'made', 'stock', 'cube', 'cranberry', 'sauce', 'redcurrant', 'jelly', 'finely', 'grated', 'orange', 'zest', 'cooked', 'peeled', 'chestnut', 'halved', 'savoy', 'cabbage', 'tough', 'outer', 'leaf', 'removed']",7
501,"['unbleached', 'strong', 'white', 'bread', 'flour', 'plus', 'extra', 'dusting', 'salt', 'dried', 'yeast', 'warm', 'water', 'onion', 'chutney']",7
502,"['butter', 'onion', 'roughly', 'dry', 'cider', 'cider', 'vinegar', 'pinch', 'dried', 'thyme', 'bay', 'leaf', 'litre', 'pint', 'chicken', 'stock', 'vegetarian', 'substitute', 'vegetable', 'stock', 'potato', 'peeled', 'diced', 'salt', 'freshly', 'ground', 'black', 'pepper', 'butter', 'room', 'temperature', 'single', 'cream', 'stilton', 'cashel', 'blue', 'crumbled', 'room', 'temperature', 'fresh', 'parsley', 'fresh', 'chive', 'onion', 'fried', 'butter', 'fresh', 'chervil']",7
503,"['orange', 'good', 'bunch', 'watercress', 'olive', 'oil', 'pinch', 'sugar', 'salt', 'freshly', 'ground', 'pepper']",7
504,"['baking', 'spread', 'caster', 'sugar', 'free', 'range', 'egg', 'self', 'raising', 'flour', 'level', 'baking', 'powder', 'orange', 'grated', 'zest', 'orange', 'curd', 'soft', 'butter', 'sifted', 'icing', 'sugar', 'icing', 'sugar', 'dust']",7
505,"['butter', 'softened', 'golden', 'caster', 'sugar', 'lavender', 'sugar', 'plus', 'extra', 'sprinkling', 'ground', 'almond', 'plain', 'flour', 'orange', 'zest', 'finely', 'grated']",7
506,"['ripe', 'avocado', 'stone', 'removed', 'red', 'chilli', 'finely', 'deseed', 'first', 'like', 'squeeze', 'fresh', 'lemon', 'lime', 'juice', 'brioche', 'burger', 'bun', 'soft', 'bap', 'extra', 'virgin', 'olive', 'oil', 'rasher', 'smoked', 'streaky', 'bacon', 'free', 'range', 'egg', 'tomato', 'sliced', 'four', 'widthways', 'mayonnaise', 'garlic', 'mayonnaise', 'freshly', 'snipped', 'cress', 'punnet', 'alternatively', 'use', 'finely', 'watercress', 'coriander', 'leaf', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
507,"['pollock', 'fillet', 'skinned', 'pin', 'boned', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'banana', 'shallot', 'finely', 'white', 'peppercorn', 'sprig', 'fresh', 'thyme', 'white', 'wine', 'white', 'wine', 'vinegar', 'double', 'cream', 'cold', 'butter', 'diced', 'radish', 'cut', 'half', 'lengthways', 'top', 'still', 'girolles', 'mushroom', 'water', 'borage', 'flower', 'garnish', 'thin', 'slice', 'lardo']",7
508,"['vegetable', 'oil', 'ox', 'cheek', 'trimmed', 'onion', 'diced', 'carrot', 'diced', 'stick', 'celery', 'diced', 'tomato', 'pur', 'e', 'bottle', 'red', 'wine', 'garlic', 'bulb', 'halved', 'bay', 'leaf', 'bunch', 'fresh', 'thyme', 'star', 'anise', 'clove', 'dark', 'chicken', 'veal', 'stock', 'salt', 'freshly', 'ground', 'black', 'pepper', 'bunch', 'watercress', 'light', 'olive', 'oil', 'plus', 'needed', 'asparagus', 'spear', 'stalk', 'roughly', 'tip', 'still', 'intact', 'butter', 'braised', 'ox', 'tongue', 'diced', 'splash', 'madeira', 'mashed', 'potato', 'made', 'soft', 'lot', 'butter', 'double', 'cream', 'micro', 'watercress', 'garnish']",7
509,"['oxtail', 'cut', 'thick', 'piece', 'trimmed', 'excess', 'fat', 'salt', 'freshly', 'ground', 'black', 'pepper', 'flour', 'plus', 'extra', 'dusting', 'oxtail', 'frac', 'butter', 'plus', 'extra', 'carrot', 'onion', 'finely', 'garlic', 'clove', 'crushed', 'fresh', 'thyme', 'leaf', 'tomato', 'pur', 'e', 'red', 'wine', 'litre', 'pint', 'beef', 'stock', 'good', 'quality', 'beef', 'stock', 'cube', 'dissolved', 'litre', 'pint', 'hot', 'water', 'cider', 'vinegar', 'english', 'mustard', 'extra', 'virgin', 'rapeseed', 'oil', 'handful', 'pea', 'shoot', 'handful', 'salad', 'herb', 'leaf', 'example', 'silver', 'sorrel', 'bittercress', 'amaranth', 'corn', 'salad', 'baby', 'spinach', 'shelled', 'weight', 'fresh', 'pea', 'boiled', 'shelled', 'weight', 'fresh', 'broad', 'bean', 'boiled']",7
510,"['olive', 'oil', 'oxtail', 'trimmed', 'fat', 'cut', 'piece', 'onion', 'roughly', 'celery', 'stalk', 'roughly', 'carrot', 'roughly', 'bay', 'leaf', 'thyme', 'sprig', 'black', 'peppercorn', 'tomato', 'pur', 'e', 'red', 'wine', 'litre', 'pint', 'litre', 'beef', 'stock', 'plain', 'flour']",7
511,"['whole', 'oxtail', 'around', 'cut', 'chunky', 'piece', 'plain', 'flour', 'flaked', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper', 'sunflower', 'oil', 'onion', 'halved', 'sliced', 'garlic', 'clove', 'finely', 'carrot', 'peeled', 'diced', 'stick', 'celery', 'trimmed', 'diced', 'dried', 'thyme', 'bay', 'leaf', 'red', 'wine', 'litre', 'pint', 'beef', 'stock', 'made', 'beef', 'stock', 'cube', 'tomato', 'pur', 'e', 'cream', 'sherry', 'yeast', 'extract', 'marmite', 'self', 'raising', 'flour', 'shredded', 'suet', 'finely', 'parsley', 'flaked', 'sea', 'salt', 'cold', 'water']",7
512,"['oxtail', 'cut', 'chunky', 'piece', 'ask', 'butcher', 'plain', 'flour', 'sunflower', 'oil', 'onion', 'thinly', 'sliced', 'garlic', 'clove', 'finely', 'carrot', 'finely', 'celery', 'stalk', 'finely', 'sprig', 'thyme', 'dried', 'thyme', 'bay', 'leaf', 'pint', 'red', 'wine', 'beef', 'stock', 'tomato', 'pur', 'e', 'salt', 'freshly', 'ground', 'black', 'pepper', 'finely', 'flatleaf', 'parsley', 'serve', 'optional']",7
513,"['onion', 'peeled', 'finely', 'sliced', 'mari', 'piper', 'similar', 'waxy', 'potato', 'finely', 'sliced', 'butter', 'salt', 'freshly', 'ground', 'pepper', 'smoked', 'salmon', 'sliced', 'mature', 'cheddar', 'cheese', 'yoghurt', 'lemon', 'zest', 'juice', 'fresh', 'dill', 'salt', 'freshly', 'ground', 'black', 'pepper', 'smoked', 'salmon', 'slice']",7
514,"['butter', 'slice', 'calf', 'liver', 'thick', 'red', 'wine', 'beef', 'stock', 'slice', 'dry', 'cured', 'streaky', 'bacon', 'sliced', 'lardons', 'cavalo', 'nero', 'cabbage', 'sliced', 'lemon', 'juice', 'cr', 'fra', 'che']",7
515,"['butter', 'olive', 'oil', 'calf', 'liver', 'thinly', 'sliced', 'cut', 'half', 'lengthways', 'port', 'madeira', 'red', 'wine', 'vinegar', 'fresh', 'beef', 'chicken', 'stock', 'buy', 'ready', 'made', 'tub', 'fresh', 'dried', 'ribbon', 'pasta', 'fresh', 'sage', 'good', 'pinch', 'dried', 'sage', 'tsbp', 'cr', 'fra', 'che', 'optional', 'sea', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
516,"['butter', 'onion', 'halved', 'thinly', 'sliced', 'pinch', 'sugar', 'balsamic', 'vinegar', 'rasher', 'thinly', 'sliced', 'dry', 'cured', 'streaky', 'bacon', 'rind', 'removed', 'calf', 'liver', 'thinly', 'sliced', 'seasoned', 'flour', 'dusting', 'sunflower', 'oil', 'salt', 'freshly', 'ground', 'black', 'pepper', 'swede', 'peeled', 'cut', 'chunk', 'carrot', 'peeled', 'cut', 'chunk', 'potato', 'peeled', 'cut', 'chunk', 'butter', 'handful', 'rocket', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
517,"['portion', 'thick', 'cod', 'fillet', 'olive', 'oil', 'salt', 'freshly', 'ground', 'black', 'pepper', 'slice', 'grilled', 'crispy', 'pancetta', 'cauliflower', 'potato', 'mash', 'thin', 'strip', 'sweet', 'potato', 'deep', 'fried', 'butter', 'pancetta', 'diced', 'onion', 'finely', 'clove', 'garlic', 'crushed', 'horseradish', 'cream', 'dash', 'white', 'wine', 'double', 'cream', 'frozen', 'pea', 'pinch', 'caster', 'sugar', 'reduced', 'chicken', 'stock', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
518,"['fresh', 'young', 'grouse', 'breast', 'removed', 'skinned', 'see', 'instruction', 'leg', 'carcass', 'kept', 'stock', 'butter', 'red', 'onion', 'finely', 'young', 'beetroot', 'peeled', 'diced', 'maldon', 'salt', 'freshly', 'ground', 'black', 'pepper', 'bacon', 'fat', 'beef', 'duck', 'dripping', 'onion', 'finely', 'coarse', 'oatmeal', 'red', 'wine', 'grouse', 'stock', 'rowan', 'redcurrant', 'jelly', 'unsalted', 'butter', 'chilled', 'diced', 'olive', 'oil']",7
519,"['litre', 'pint', 'chicken', 'stock', 'guinea', 'fowl', 'crown', 'main', 'body', 'bird', 'leg', 'wing', 'removed', 'sprig', 'fresh', 'thyme', 'garlic', 'clove', 'butter', 'olive', 'oil', 'floury', 'potato', 'king', 'edward', 'mari', 'piper', 'peeled', 'cut', 'chunk', 'salt', 'freshly', 'ground', 'black', 'pepper', 'savoy', 'cabbage', 'inside', 'leaf', 'finely', 'sliced', 'olive', 'oil', 'salt', 'freshly', 'ground', 'black', 'pepper', 'nutmeg', 'freshly', 'grated', 'butter', 'cocktail', 'sausage', 'chipolata', 'baby', 'onion', 'peeled', 'streaky', 'bacon', 'cut', 'lardons', 'sprig', 'fresh', 'thyme', 'sherry', 'vinegar', 'onion', 'clove', 'bay', 'leaf', 'pint', 'whole', 'milk', 'fresh', 'brioche', 'blended', 'breadcrumb', 'butter', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
520,"['vegetable', 'oil', 'button', 'onion', 'shallot', 'peeled', 'bacon', 'lardons', 'button', 'mushroom', 'quartered', 'lamb', 'kidney', 'fat', 'removed', 'cut', 'half', 'gristle', 'removed', 'ask', 'butcher', 'red', 'wine', 'vinegar', 'gravy', 'granule', 'made', 'gravy', 'boiling', 'water', 'fresh', 'tarragon', 'leaf', 'fresh', 'parsley', 'leaf', 'thick', 'slice', 'crusty', 'white', 'bread', 'toasted']",7
521,"['pork', 'belly', 'carrot', 'roughly', 'onion', 'cut', 'quarter', 'garlic', 'clove', 'celery', 'stick', 'bunch', 'thyme', 'coarse', 'sea', 'salt', 'black', 'peppercorn', 'vegetable', 'oil', 'salt', 'freshly', 'ground', 'black', 'pepper', 'butter', 'onion', 'finely', 'sliced', 'caster', 'sugar', 'sprig', 'thyme', 'balsamic', 'vinegar', 'salt', 'freshly', 'ground', 'black', 'pepper', 'banana', 'shallot', 'finely', 'balsamic', 'vinegar', 'fresh', 'chicken', 'stock', 'salt', 'freshly', 'ground', 'black', 'pepper', 'scallop', 'sliced', 'half', 'horizontally', 'form', 'two', 'disc', 'baby', 'squid', 'tube', 'finely', 'sliced', 'ring', 'vegetable', 'oil', 'salt', 'freshly', 'ground', 'black', 'pepper']",7
522,"['pork', 'loin', 'steak', 'clove', 'garlic', 'finely', 'dijon', 'mustard', 'glass', 'dry', 'white', 'wine', 'vegetable', 'stock', 'lemon', 'juice', 'whole', 'sage', 'leaf', 'salt', 'pepper', 'red', 'cabbage', 'finely', 'carrot', 'grated', 'spanish', 'onion', 'finely', 'clove', 'garlic', 'finely', 'olive', 'oil', 'lemon', 'juice', 'mayonnaise', 'dried', 'apricot', 'sliced', 'white', 'wine', 'vinegar', 'calvados', 'olive', 'oil', 'pinch', 'dried', 'fresh', 'sage']",7
523,"['unsalted', 'butter', 'shallot', 'sliced', 'sprig', 'fresh', 'thyme', 'button', 'mushroom', 'sliced', 'dry', 'amontillado', 'sherry', 'chicken', 'stock', 'double', 'cream', 'salt', 'freshly', 'ground', 'black', 'pepper', 'x', 'ro', 'veal', 'fillet', 'cut', 'medallion', 'salt', 'freshly', 'ground', 'black', 'pepper', 'butter', 'olive', 'oil', 'garlic', 'clove', 'peeled', 'blanched', 'time', 'place', 'cold', 'water', 'bring', 'boil', 'drain', 'refresh', 'cold', 'water', 'repeat', 'twice', 'sprig', 'fresh', 'thyme', 'asparagus', 'tip', 'peeled', 'trimmed', 'mixed', 'wild', 'mushroom', 'mousserons', 'girolles', 'pied', 'blue', 'wild', 'garlic', 'baby', 'spinach', 'leaf']",7
524,"['plain', 'flour', 'pinch', 'salt', 'free', 'range', 'egg', 'milk', 'water', 'vegetable', 'oil', 'butter', 'frying', 'caster', 'sugar', 'lemon', 'juice', 'lemon', 'wedge']",7
525,"['plain', 'flour', 'sifted', 'pinch', 'salt', 'egg', 'milk', 'mixed', 'water', 'butter', 'caster', 'sugar', 'lemon', 'juice', 'lemon', 'wedge']",7
